player_id,player_name,season,player_source_team_id,player_source_team_name,player_position_code,player_position_name,player_plate_appearances,player_batting_average,player_on_base_percentage,player_slugging_percentage,player_ops,player_home_runs,player_runs_batted_in,player_performance_score,playing_time_score,target_team_id,target_team_name,target_team_abbreviation,target_league_name,target_division_name,target_offensive_need_score,target_offensive_need_level,target_overall_need_score,target_overall_need_level,target_primary_need,player_on_target_team,roster_fit_score,fit_tier,fit_explanation,minimum_candidate_plate_appearances,player_performance_weight,team_offensive_need_weight,playing_time_weight
669065,Kyle Stowers,2025,146,Miami Marlins,7,Outfielder,457,0.2882205513784461,0.3684210526315789,0.543859649122807,0.912280701754386,25,73,71.37966680585332,56.4873417721519,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,57.140360831527815,Strong Fit,Player OPS: 0.912; Player performance score: 71.4; Target offensive need score: 31.4; Playing-time score: 56.5.,100,0.55,0.3,0.15
596019,Francisco Lindor,2025,121,New York Mets,6,Shortstop,732,0.2670807453416149,0.3456284153005464,0.4658385093167702,0.8114669246173166,31,86,58.936950199788384,100.0,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,56.82376543236932,Strong Fit,Player OPS: 0.811; Player performance score: 58.9; Target offensive need score: 31.4; Playing-time score: 100.0.,100,0.55,0.3,0.15
621439,Byron Buxton,2025,142,Minnesota Twins,8,Outfielder,542,0.2643442622950819,0.3265682656826568,0.5512295081967213,0.8777977738793782,35,83,67.12368799541022,69.9367088607595,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,56.81697754907525,Strong Fit,Player OPS: 0.878; Player performance score: 67.1; Target offensive need score: 31.4; Playing-time score: 69.9.,100,0.55,0.3,0.15
695578,James Wood,2025,120,Washington Nationals,7,Outfielder,689,0.2558528428093645,0.3497822931785196,0.4749163879598662,0.8246986811383858,31,94,60.57005036989973,93.19620253164557,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,56.701400905677396,Strong Fit,Player OPS: 0.825; Player performance score: 60.6; Target offensive need score: 31.4; Playing-time score: 93.2.,100,0.55,0.3,0.15
666182,Bo Bichette,2025,141,Toronto Blue Jays,6,Shortstop,628,0.3109965635738831,0.3566878980891719,0.4828178694158075,0.8395057675049795,18,94,62.39758212848619,83.54430379746836,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,56.258758562773366,Strong Fit,Player OPS: 0.84; Player performance score: 62.4; Target offensive need score: 31.4; Playing-time score: 83.5.,100,0.55,0.3,0.15
667670,Brent Rooker,2025,133,Athletics,10,Designated Hitter,699,0.2619808306709265,0.335243553008596,0.4792332268370607,0.8144767798456567,30,89,59.30843489855727,94.77848101265823,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,56.24485416859095,Strong Fit,Player OPS: 0.814; Player performance score: 59.3; Target offensive need score: 31.4; Playing-time score: 94.8.,100,0.55,0.3,0.15
665487,Fernando Tatis Jr.,2025,135,San Diego Padres,9,Outfielder,691,0.2676767676767677,0.3675832127351664,0.4461279461279461,0.8137111588631125,25,71,59.213939828696915,93.5126582278481,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,56.003008462446225,Strong Fit,Player OPS: 0.814; Player performance score: 59.2; Target offensive need score: 31.4; Playing-time score: 93.5.,100,0.55,0.3,0.15
553993,Eugenio Suárez,2025,136,Seattle Mariners,5,Third Base,657,0.227891156462585,0.2983257229832572,0.5255102040816326,0.8238359270648898,49,118,60.46356686395349,88.13291139240506,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,55.88334130652088,Strong Fit,Player OPS: 0.824; Player performance score: 60.5; Target offensive need score: 31.4; Playing-time score: 88.1.,100,0.55,0.3,0.15
669257,Will Smith,2025,119,Los Angeles Dodgers,2,Catcher,436,0.2955801104972376,0.4036697247706422,0.4972375690607735,0.9009072938314158,17,61,69.97592918536635,53.16455696202531,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,55.869887418740994,Strong Fit,Player OPS: 0.901; Player performance score: 70.0; Target offensive need score: 31.4; Playing-time score: 53.2.,100,0.55,0.3,0.15
663656,Kyle Tucker,2025,112,Chicago Cubs,9,Outfielder,597,0.266,0.3771043771043771,0.464,0.8411043771043771,22,73,62.59488696889501,78.63924050632912,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,55.63151673132733,Strong Fit,Player OPS: 0.841; Player performance score: 62.6; Target offensive need score: 31.4; Playing-time score: 78.6.,100,0.55,0.3,0.15
547180,Bryce Harper,2025,143,Philadelphia Phillies,3,First Base,580,0.2614770459081836,0.3568965517241379,0.4870259481037924,0.8439224998279303,27,75,62.942707508964745,75.9493670886076,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,55.419337015707455,Strong Fit,Player OPS: 0.844; Player performance score: 62.9; Target offensive need score: 31.4; Playing-time score: 75.9.,100,0.55,0.3,0.15
677594,Julio Rodríguez,2025,136,Seattle Mariners,8,Outfielder,710,0.2668711656441718,0.323943661971831,0.4739263803680981,0.7978700423399292,32,95,57.25878519389307,96.51898734177216,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,55.37862278039272,Strong Fit,Player OPS: 0.798; Player performance score: 57.3; Target offensive need score: 31.4; Playing-time score: 96.5.,100,0.55,0.3,0.15
696100,Hunter Goodman,2025,115,Colorado Rockies,2,Catcher,579,0.2777777777777778,0.3229706390328152,0.5203703703703704,0.8433410094031856,31,91,62.87093834437524,75.79113924050634,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,55.35612979796804,Strong Fit,Player OPS: 0.843; Player performance score: 62.9; Target offensive need score: 31.4; Playing-time score: 75.8.,100,0.55,0.3,0.15
669127,Shea Langeliers,2025,133,Athletics,2,Catcher,523,0.2765072765072765,0.3250478011472275,0.5363825363825364,0.861430337529764,31,72,65.10357350461835,66.93037974683544,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,55.25496521205112,Strong Fit,Player OPS: 0.861; Player performance score: 65.1; Target offensive need score: 31.4; Playing-time score: 66.9.,100,0.55,0.3,0.15
641355,Cody Bellinger,2025,147,New York Yankees,7,Outfielder,656,0.272108843537415,0.3338414634146341,0.4795918367346938,0.813433300149328,29,98,59.17964573387845,87.9746835443038,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,55.153450507764425,Strong Fit,Player OPS: 0.813; Player performance score: 59.2; Target offensive need score: 31.4; Playing-time score: 88.0.,100,0.55,0.3,0.15
519317,Giancarlo Stanton,2025,147,New York Yankees,10,Designated Hitter,281,0.2730923694779116,0.35,0.5943775100401606,0.9443775100401606,24,66,75.3411441039025,28.639240506329116,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,55.14195815558145,Strong Fit,Player OPS: 0.944; Player performance score: 75.3; Target offensive need score: 31.4; Playing-time score: 28.6.,100,0.55,0.3,0.15
691016,Tyler Soderstrom,2025,133,Athletics,7,Outfielder,624,0.2762923351158645,0.3461538461538461,0.4741532976827095,0.8203071438365557,25,93,60.02803462896244,82.91139240506328,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,54.86057072917454,Strong Fit,Player OPS: 0.82; Player performance score: 60.0; Target offensive need score: 31.4; Playing-time score: 82.9.,100,0.55,0.3,0.15
686469,Vinnie Pasquantino,2025,118,Kansas City Royals,3,First Base,682,0.2640901771336554,0.3225806451612903,0.4750402576489533,0.7976209028102437,32,113,57.22803570060675,92.08860759493672,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,54.69715359705992,Strong Fit,Player OPS: 0.798; Player performance score: 57.2; Target offensive need score: 31.4; Playing-time score: 92.1.,100,0.55,0.3,0.15
607208,Trea Turner,2025,143,Philadelphia Phillies,6,Shortstop,639,0.3039049235993208,0.3552425665101721,0.4567062818336163,0.8119488483437884,15,69,58.99643056571172,85.28481012658227,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,54.649201152614495,Strong Fit,Player OPS: 0.812; Player performance score: 59.0; Target offensive need score: 31.4; Playing-time score: 85.3.,100,0.55,0.3,0.15
682985,Riley Greene,2025,116,Detroit Tigers,7,Outfielder,655,0.2583333333333333,0.3129770992366412,0.4933333333333333,0.8063104325699746,36,111,58.30052161781719,87.81645569620254,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,54.64619806671554,Strong Fit,Player OPS: 0.806; Player performance score: 58.3; Target offensive need score: 31.4; Playing-time score: 87.8.,100,0.55,0.3,0.15
672580,Maikel Garcia,2025,118,Kansas City Royals,5,Third Base,666,0.2857142857142857,0.3514328808446455,0.4487394957983193,0.8001723766429649,16,74,57.54294569336673,89.55696202531645,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,54.49060725763488,Strong Fit,Player OPS: 0.8; Player performance score: 57.5; Target offensive need score: 31.4; Playing-time score: 89.6.,100,0.55,0.3,0.15
592518,Manny Machado,2025,135,San Diego Padres,5,Third Base,678,0.2747967479674796,0.3348082595870206,0.4601626016260162,0.7949708612130368,27,95,56.90096020036538,91.45569620253164,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,54.42232536306641,Strong Fit,Player OPS: 0.795; Player performance score: 56.9; Target offensive need score: 31.4; Playing-time score: 91.5.,100,0.55,0.3,0.15
673548,Seiya Suzuki,2025,112,Chicago Cubs,10,Designated Hitter,651,0.2451838879159369,0.325652841781874,0.478108581436077,0.8037614232179511,32,103,57.98591579811544,87.18354430379746,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,54.37822815701882,Strong Fit,Player OPS: 0.804; Player performance score: 58.0; Target offensive need score: 31.4; Playing-time score: 87.2.,100,0.55,0.3,0.15
666018,Jonathan Aranda,2025,139,Tampa Bay Rays,3,First Base,422,0.3162162162162162,0.3933649289099526,0.4891891891891892,0.8825541180991419,14,59,67.71072922021176,50.9493670886076,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,54.291748956893315,Strong Fit,Player OPS: 0.883; Player performance score: 67.7; Target offensive need score: 31.4; Playing-time score: 50.9.,100,0.55,0.3,0.15
665161,Jeremy Peña,2025,117,Houston Astros,6,Shortstop,543,0.3042596348884381,0.3634686346863469,0.4766734279918864,0.8401420626782332,17,62,62.4761154474773,70.09493670886076,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,54.28454682492733,Strong Fit,Player OPS: 0.84; Player performance score: 62.5; Target offensive need score: 31.4; Playing-time score: 70.1.,100,0.55,0.3,0.15
647304,Josh Naylor,2025,136,Seattle Mariners,3,First Base,604,0.2946593001841621,0.3533333333333333,0.4622467771639042,0.8155801104972376,20,92,59.44461103450087,79.74683544303798,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,54.06500420791688,Strong Fit,Player OPS: 0.816; Player performance score: 59.4; Target offensive need score: 31.4; Playing-time score: 79.7.,100,0.55,0.3,0.15
657656,Ramón Laureano,2025,135,San Diego Padres,7,Outfielder,488,0.2811791383219955,0.3422131147540984,0.5124716553287982,0.8546847700828966,24,76,64.27101681968878,61.39240506329114,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,53.9663628328082,Strong Fit,Player OPS: 0.855; Player performance score: 64.3; Target offensive need score: 31.4; Playing-time score: 61.4.,100,0.55,0.3,0.15
668930,Brice Turang,2025,158,Milwaukee Brewers,4,Second Base,659,0.2876712328767123,0.3592085235920852,0.4349315068493151,0.7941400304414004,18,81,56.798416757071756,88.4493670886076,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,53.914977102166304,Strong Fit,Player OPS: 0.794; Player performance score: 56.8; Target offensive need score: 31.4; Playing-time score: 88.4.,100,0.55,0.3,0.15
621493,Taylor Ward,2025,108,Los Angeles Angels,7,Outfielder,663,0.2279792746113989,0.3167420814479638,0.4749568221070812,0.791698903555045,36,103,56.497126091163395,89.08227848101265,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,53.84420394477746,Strong Fit,Player OPS: 0.792; Player performance score: 56.5; Target offensive need score: 31.4; Playing-time score: 89.1.,100,0.55,0.3,0.15
700250,Ben Rice,2025,147,New York Yankees,3,First Base,530,0.2548179871520342,0.3371212121212121,0.4989293361884368,0.836050548309649,26,65,61.97112937093422,68.0379746835443,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,53.69826017903117,Strong Fit,Player OPS: 0.836; Player performance score: 62.0; Target offensive need score: 31.4; Playing-time score: 68.0.,100,0.55,0.3,0.15
682829,Elly De La Cruz,2025,113,Cincinnati Reds,6,Shortstop,699,0.2639109697933227,0.3361945636623748,0.4403815580286168,0.7765761216909917,22,86,54.630630316742455,94.77848101265823,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,53.67206164859279,Strong Fit,Player OPS: 0.777; Player performance score: 54.6; Target offensive need score: 31.4; Playing-time score: 94.8.,100,0.55,0.3,0.15
592885,Christian Yelich,2025,158,Milwaukee Brewers,10,Designated Hitter,644,0.2635253054101221,0.343167701863354,0.4520069808027923,0.7951746826661463,29,103,56.92611641067015,86.07594936708861,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,53.629199253417575,Strong Fit,Player OPS: 0.795; Player performance score: 56.9; Target offensive need score: 31.4; Playing-time score: 86.1.,100,0.55,0.3,0.15
680776,Jarren Duran,2025,111,Boston Red Sox,7,Outfielder,696,0.2564516129032258,0.3323741007194244,0.4419354838709677,0.7743095845903922,16,84,54.35088800749889,94.30379746835443,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,53.447000846863254,Strong Fit,Player OPS: 0.774; Player performance score: 54.4; Target offensive need score: 31.4; Playing-time score: 94.3.,100,0.55,0.3,0.15
679529,Spencer Torkelson,2025,116,Detroit Tigers,3,First Base,649,0.2397868561278863,0.3328197226502311,0.4564831261101243,0.7893028487603555,31,78,56.20139834809521,86.86708860759494,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,53.34927520507731,Strong Fit,Player OPS: 0.789; Player performance score: 56.2; Target offensive need score: 31.4; Playing-time score: 86.9.,100,0.55,0.3,0.15
608369,Corey Seager,2025,140,Texas Rangers,6,Shortstop,445,0.2710526315789474,0.3730337078651685,0.4868421052631579,0.8598758131283264,21,50,64.91170978188528,54.58860759493671,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,53.298174341763115,Strong Fit,Player OPS: 0.86; Player performance score: 64.9; Target offensive need score: 31.4; Playing-time score: 54.6.,100,0.55,0.3,0.15
683002,Gunnar Henderson,2025,110,Baltimore Orioles,6,Shortstop,651,0.2738301559792028,0.3486943164362519,0.438474870017331,0.787169186453583,17,68,55.93805581525749,87.18354430379746,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,53.251905166446946,Strong Fit,Player OPS: 0.787; Player performance score: 55.9; Target offensive need score: 31.4; Playing-time score: 87.2.,100,0.55,0.3,0.15
663757,Trent Grisham,2025,147,New York Yankees,8,Outfielder,581,0.2348178137651821,0.3476764199655766,0.4635627530364372,0.8112391730020139,34,74,58.908840462347115,76.10759493670885,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,53.224444317282945,Strong Fit,Player OPS: 0.811; Player performance score: 58.9; Target offensive need score: 31.4; Playing-time score: 76.1.,100,0.55,0.3,0.15
668227,Randy Arozarena,2025,136,Seattle Mariners,7,Outfielder,709,0.2381729200652528,0.3342736248236953,0.4257748776508972,0.7600485024745925,27,76,52.590745611272084,96.36075949367088,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,52.78746683273598,Strong Fit,Player OPS: 0.76; Player performance score: 52.6; Target offensive need score: 31.4; Playing-time score: 96.4.,100,0.55,0.3,0.15
593871,Jorge Polanco,2025,136,Seattle Mariners,10,Designated Hitter,524,0.2653927813163482,0.3262955854126679,0.494692144373673,0.820987729786341,26,78,60.11203443870804,67.08860759493672,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,52.53335290301563,Strong Fit,Player OPS: 0.821; Player performance score: 60.1; Target offensive need score: 31.4; Playing-time score: 67.1.,100,0.55,0.3,0.15
514888,Jose Altuve,2025,117,Houston Astros,4,Second Base,654,0.2653061224489796,0.3292496171516079,0.4421768707482993,0.7714264878999073,26,77,53.99504819982247,87.65822784810126,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,52.25445350960325,Strong Fit,Player OPS: 0.771; Player performance score: 54.0; Target offensive need score: 31.4; Playing-time score: 87.7.,100,0.55,0.3,0.15
665862,Jazz Chisholm Jr.,2025,147,New York Yankees,4,Second Base,531,0.2424242424242424,0.3320754716981132,0.4805194805194805,0.8125949522175937,31,80,59.07617450179011,68.19620253164557,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,52.1297691782171,Strong Fit,Player OPS: 0.813; Player performance score: 59.1; Target offensive need score: 31.4; Playing-time score: 68.2.,100,0.55,0.3,0.15
671056,Iván Herrera,2025,138,St. Louis Cardinals,10,Designated Hitter,452,0.2835051546391752,0.3733333333333333,0.4639175257731959,0.8372508591065293,19,66,62.11927506598616,55.69620253164557,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,,51.928474488524934,Strong Fit,Player OPS: 0.837; Player performance score: 62.1; Target offensive need score: 31.4; Playing-time score: 55.7.,100,0.55,0.3,0.15
